Date,Country,Price(USD)
14-06-2016,India,6.744935904
30-11-2023,China,5.431617592
22-08-2019,Argentina,3.096772482
07-01-2020,Germany,3.042781437
06-09-2022,Poland,6.137803266
03-08-2022,Brazil,6.051327115
26-01-2020,Singapore,2.469661434
15-12-2016,Singapore,6.799085476
29-06-2018,China,7.296095245
06-11-2021,Brazil,8.220143764
29-05-2019,Poland,2.324636958
02-05-2015,India,7.815739549
03-11-2021,Germany,5.770049095
31-10-2020,Brazil,1.709579258
17-07-2022,India,4.343616516
10-07-2016,Brazil,5.311502961
10-07-2023,India,4.539019023
20-07-2016,China,2.154481757
01-03-2022,Singapore,4.177037217
03-03-2022,Nepal,3.913021966
29-10-2019,Poland,2.009629119
07-12-2019,Austria,1.60453169
02-08-2017,Canada,7.161194973
06-08-2019,UK,6.20408134
04-10-2020,Poland,7.676008143
30-04-2022,Austria,7.150627261
20-02-2020,Brazil,5.500549118
10-11-2018,UK,3.263513788
08-05-2021,Austria,6.940530284
23-01-2019,Nepal,5.290276595
12-11-2019,Austria,5.613278483
03-03-2020,China,7.448344771
24-12-2023,China,5.882288995
10-06-2023,USA,7.482458459
21-09-2015,India,4.848921294
24-05-2022,Austria,1.506847255
30-11-2015,Poland,7.465454277
20-01-2018,Nepal,5.70274709
30-11-2017,Nepal,1.938234746
31-10-2017,USA,2.317487619
21-07-2016,Nepal,5.027295309
10-03-2018,UK,2.068498736
17-10-2020,Austria,7.200196261
29-07-2017,Brazil,7.264923802
27-08-2016,USA,1.835413058
03-10-2021,UK,4.126340074
30-07-2019,USA,5.784473356
08-12-2019,China,2.060731046
14-01-2018,Poland,5.745735791
13-05-2016,Argentina,3.749749477
13-08-2017,Canada,4.354537326
26-08-2016,India,7.540289472
14-08-2020,Singapore,2.871296608
21-10-2016,Germany,8.145965979
15-09-2023,Poland,4.377944741
13-01-2023,India,1.852094212
26-07-2019,Brazil,3.043575395
03-02-2016,China,3.390850552
14-08-2019,Canada,4.58454685
24-10-2020,Germany,3.470506674
09-01-2017,India,1.907273993
11-11-2022,Canada,7.698048606
17-11-2020,Argentina,4.322534601
11-08-2019,Nepal,6.199753977
27-07-2018,Germany,2.460351761
08-05-2020,USA,5.388251428
12-10-2022,UK,6.721041136
08-09-2016,Canada,6.57491717
05-05-2020,Canada,7.959802305
04-02-2022,USA,8.373877191
28-03-2021,Germany,6.394962248
06-07-2023,Germany,1.967558774
13-03-2016,China,1.659145488
08-09-2020,Singapore,6.222426934
16-09-2021,China,1.970106667
17-08-2022,Austria,2.889074746
22-05-2017,Canada,3.124791709
04-02-2019,India,8.179352742
13-11-2021,Brazil,4.005152553
08-06-2021,India,2.918330002
03-01-2015,Nepal,2.260993013
28-04-2016,Singapore,7.990167637
15-08-2019,Canada,1.574489679
22-01-2017,India,6.246228879
09-09-2018,UK,5.720490203
11-11-2020,USA,4.158806844
30-08-2018,Austria,6.752363749
06-11-2022,Austria,7.276171584
17-03-2017,Poland,3.72429157
26-12-2022,Canada,4.970236591
24-06-2016,Germany,8.335031758
18-01-2020,Nepal,2.348849493
11-10-2023,Austria,4.632425461
01-05-2020,Poland,5.31632156
09-11-2019,China,3.352190704
11-11-2022,USA,6.58190651
23-01-2015,India,7.551905848
02-10-2017,Brazil,1.834499381
16-05-2021,Nepal,3.558115546
14-10-2023,USA,8.311549989
09-03-2015,UK,4.51811821
24-09-2022,China,8.464501965
01-12-2019,Austria,4.662170495
04-12-2023,Poland,3.250881551
26-04-2018,UK,4.288517045
17-07-2016,Singapore,2.257978324
31-05-2021,India,7.835299553
17-02-2018,Argentina,7.036557768
15-03-2022,Poland,5.093735518
19-08-2021,India,2.026249946
15-06-2018,India,5.973437254
23-11-2020,Canada,7.759863621
27-02-2017,Germany,5.253707974
06-06-2021,India,2.216365728
24-03-2023,Austria,3.327688565
08-01-2015,Nepal,2.701337345
04-03-2020,Singapore,3.88096288
29-03-2018,Canada,6.990761817
23-04-2017,Poland,5.745458611
13-09-2015,Austria,6.80514919
08-11-2019,Austria,7.623132771
18-09-2016,Singapore,3.201205746
01-08-2021,UK,7.436532502
29-09-2020,India,5.304582274
06-02-2022,Brazil,4.358976172
27-01-2015,Brazil,3.102358028
10-07-2015,Canada,8.218371691
22-11-2019,USA,4.949782614
11-02-2018,Argentina,5.620281144
18-12-2018,Argentina,5.95655109
27-10-2022,Nepal,6.265217174
10-08-2022,UK,4.675016056
14-03-2017,Argentina,1.927622615
10-01-2021,Canada,3.151649425
08-10-2023,Nepal,5.127941627
16-08-2019,India,7.520707403
13-08-2018,USA,4.055604155
18-07-2015,USA,4.132817818
25-09-2019,India,2.09046754
10-08-2021,India,2.763142813
18-03-2015,Poland,3.9451267
01-04-2015,Poland,2.614520048
08-01-2022,Nepal,6.251229868
03-09-2018,Poland,4.062283487
10-04-2019,Brazil,5.273521676
03-06-2017,Canada,8.059411337
04-06-2020,Poland,3.354360251
06-11-2019,Germany,2.552383625
21-01-2023,UK,5.159862202
28-11-2023,India,2.009272962
17-12-2016,Germany,2.471208619
01-08-2023,Germany,4.285513101
19-08-2020,Canada,6.784741105
26-10-2018,USA,5.402684898
03-05-2019,Singapore,6.907996236
28-09-2017,China,3.146534287
07-05-2020,Germany,5.762728861
19-10-2016,China,6.983445323
09-08-2017,USA,8.171608345
25-11-2018,India,7.745235923
17-08-2016,USA,7.456107216
09-11-2018,USA,8.159799905
12-01-2016,Argentina,6.607457531
13-01-2020,Poland,7.392347215
09-08-2022,Nepal,8.325065345
29-09-2016,Germany,6.517257414
12-12-2022,China,5.051528631
11-11-2017,China,6.038594581
03-01-2023,China,7.677438179
13-06-2018,Brazil,7.422948727
04-05-2022,Germany,5.085439443
20-04-2022,Poland,1.962120872
24-10-2021,UK,3.484961535
02-06-2019,Canada,5.882460928
16-11-2017,Singapore,4.705198159
28-09-2022,USA,6.366962542
16-11-2017,Canada,2.141659971
30-01-2015,India,3.146966459
21-05-2023,Singapore,4.311573313
04-04-2021,Nepal,4.843210029
06-09-2016,Singapore,6.88375113
08-08-2022,Poland,2.807327257
03-08-2019,Germany,4.664044916
13-12-2016,Nepal,6.961735491
11-03-2023,Germany,1.944367633
06-06-2020,Poland,6.145845389
29-12-2016,Canada,4.964287797
02-02-2021,Singapore,4.947298234
17-12-2017,Singapore,2.54941956
18-06-2021,Germany,5.522150005
17-07-2023,Nepal,5.040638473
29-07-2017,Argentina,7.418578968
24-11-2022,India,3.740813945
15-01-2018,Germany,2.873075094
11-05-2021,Argentina,1.767259475
09-06-2022,Poland,5.22498467
11-08-2019,Poland,5.170707345
08-10-2016,Nepal,6.00484621
12-01-2018,Poland,5.876401108
23-04-2016,Austria,4.08076642
06-01-2019,Argentina,3.385290505
18-04-2019,USA,6.144990789
31-12-2016,Brazil,6.788970038
14-11-2019,Nepal,4.166574337
10-07-2017,Germany,3.823138519
10-10-2022,Canada,5.484354379
18-02-2019,USA,6.21107871
21-11-2019,India,3.457179616
17-05-2023,Singapore,2.731350455
08-05-2022,Argentina,3.898420416
08-10-2021,Brazil,3.378257079
19-06-2017,India,8.039616023
11-06-2019,Nepal,4.724800715
07-01-2016,Nepal,2.872750729
30-01-2023,Brazil,7.285278951
13-05-2017,Germany,3.559147137
18-06-2015,Poland,3.226373564
14-09-2018,India,6.28467912
20-05-2023,Argentina,5.532372407
26-07-2016,China,7.026745653
13-12-2015,Austria,7.564044934
30-11-2020,Austria,5.323274618
29-07-2021,Germany,8.041754214
20-12-2015,Brazil,4.334307411
08-10-2019,China,2.057248636
22-09-2017,Poland,7.911979894
21-05-2015,India,5.231281775
11-08-2015,Brazil,6.55694589
08-02-2021,Canada,2.745290044
04-02-2019,Brazil,4.223535725
08-03-2020,Germany,2.703000321
22-03-2016,Germany,3.051564888
26-02-2019,Argentina,3.055893022
03-02-2019,Singapore,5.755563009
06-12-2021,Poland,4.090363187
15-11-2015,Austria,7.523151405
24-09-2019,Singapore,2.243474364
12-02-2015,Argentina,4.238535192
05-11-2018,Brazil,1.679614892
10-06-2017,Poland,4.927424778
30-03-2023,China,8.193812845
02-04-2015,Singapore,3.770634466
14-08-2016,Germany,3.743089909
27-11-2017,Canada,6.911022684
17-10-2016,China,7.274033933
23-03-2020,Austria,1.553216296
16-01-2016,China,5.896894256
27-12-2022,UK,7.644250465
10-09-2022,Singapore,7.270300031
06-06-2017,UK,7.984230353
15-02-2019,UK,7.897162775
10-02-2015,Germany,4.889743605
27-05-2017,USA,2.894034718
17-04-2022,Argentina,3.835305952
15-08-2018,Austria,3.383936476
31-01-2022,USA,2.102071202
03-11-2021,Brazil,2.971301062
08-06-2021,China,2.117450783
26-12-2021,China,4.675737118
02-10-2023,Brazil,7.293195391
08-12-2017,Austria,2.250555564
08-08-2023,Argentina,2.714567621
28-03-2015,Germany,7.7026922
28-11-2019,Nepal,4.830989421
30-12-2019,Singapore,2.181645234
18-02-2019,Nepal,4.631288022
02-12-2022,Brazil,1.82054519
17-09-2020,Germany,3.360280966
07-01-2022,India,6.379881427
28-11-2017,Poland,7.116677707
03-11-2022,China,8.152707535
03-10-2019,UK,1.74634533
24-11-2020,Brazil,2.741273271
06-06-2023,Nepal,5.810031345
22-02-2023,UK,6.372552098
10-05-2023,Singapore,4.810213997
06-08-2021,USA,5.735502363
09-07-2017,India,6.804353635
26-11-2023,USA,3.401774187
21-05-2017,India,3.145069561
16-04-2023,Singapore,5.187481634
20-07-2017,Brazil,4.31535525
24-10-2019,India,8.046217831
20-09-2018,Singapore,7.163685198
14-09-2022,Nepal,4.412581737
15-09-2017,Brazil,7.54824094
04-03-2016,Germany,5.045076049
08-03-2022,Canada,5.272404299
27-12-2019,China,3.59055122
03-02-2017,India,2.467533435
13-05-2022,Argentina,3.865233671
01-05-2023,Brazil,8.382077509
11-11-2022,Poland,3.457296266
19-11-2016,Poland,3.876753421
28-08-2022,Germany,4.453752359
18-07-2018,Brazil,7.076217145
03-05-2022,Brazil,7.013254508
28-01-2019,Germany,3.516228357
30-08-2016,Singapore,2.402277895
30-05-2020,Germany,7.873407258
20-03-2023,UK,7.186925194
29-07-2022,Nepal,8.397702637
06-05-2022,USA,2.452876915
25-02-2021,USA,7.677429961
19-07-2015,USA,2.591601972
04-05-2015,China,4.107525188
09-03-2017,Austria,5.604319293
15-04-2017,Austria,2.009237183
29-11-2019,Austria,2.417895291
26-05-2017,UK,7.095184716
06-10-2023,Brazil,1.984698031
02-03-2023,USA,3.767836156
29-03-2022,Canada,1.736525123
08-05-2020,Austria,5.933924946
05-06-2023,Nepal,5.388822356
29-08-2020,India,6.273964567
12-08-2020,China,3.622837007
16-05-2019,Singapore,5.173543254
29-11-2018,Nepal,4.200779521
03-12-2015,Germany,8.465702951
01-10-2016,Canada,2.508506659
13-11-2022,Argentina,8.433241334
28-03-2017,Austria,4.461506338
27-10-2015,Poland,7.021793523
09-03-2020,Argentina,8.146202542
24-08-2022,Poland,4.392956168
11-05-2020,Argentina,1.544557675
20-02-2016,Brazil,7.421742757
24-07-2015,Argentina,6.425790162
21-04-2018,Brazil,3.515392851
12-10-2018,UK,5.180793639
04-02-2021,India,6.452960572
23-06-2018,UK,6.65932323
08-10-2019,Austria,7.354370635
09-04-2015,India,2.901267657
23-02-2016,India,7.650648161
05-01-2019,Poland,1.549589994
01-05-2022,China,5.86847501
12-04-2022,USA,4.140094311
11-04-2015,USA,7.698374932
15-04-2020,Singapore,3.213239386
09-10-2022,China,4.926764959
30-12-2015,Austria,6.522812075
02-01-2020,Canada,3.915049696
25-09-2017,Singapore,2.655413981
08-01-2022,Canada,4.328177501
14-12-2020,Argentina,2.109643233
26-10-2015,Canada,2.738588136
11-12-2022,India,7.798961464
20-02-2020,Canada,4.749830009
21-07-2017,China,6.727786175
15-02-2019,Brazil,5.434289116
10-01-2022,China,4.886833459
14-06-2021,Nepal,2.58328455
17-03-2015,Germany,8.094964081
03-07-2021,Brazil,2.49712039
23-11-2022,UK,5.076497173
10-01-2022,Poland,6.69330939
07-10-2015,Nepal,7.797560205
31-08-2018,Singapore,3.18762263
30-10-2019,UK,4.247468959
07-05-2017,Singapore,7.583212504
21-08-2023,Argentina,4.576755633
11-03-2016,UK,6.01794211
12-03-2016,India,1.943253556
17-12-2018,Poland,3.005479644
31-01-2015,Canada,7.010481581
15-11-2016,Argentina,3.020889487
20-05-2020,Germany,6.087772601
05-02-2017,India,8.196837022
24-09-2019,USA,3.780758256
12-11-2021,India,2.586341545
21-01-2018,Germany,7.867490719
14-05-2021,Austria,6.68696203
04-03-2015,India,8.187393812
19-07-2023,Argentina,4.489700374
18-07-2018,Brazil,6.100729719
18-08-2022,Germany,2.027540114
26-09-2015,China,3.153904445
11-07-2019,Singapore,2.50711069
25-01-2023,India,3.775717591
01-05-2023,Brazil,6.417291751
13-05-2017,Austria,7.025461838
31-05-2018,Singapore,2.922305548
02-12-2023,Singapore,8.077872896
28-06-2016,China,4.425127766
14-04-2022,Canada,6.57350244
11-02-2018,Canada,6.659804539
09-11-2017,Canada,3.032062152
13-06-2022,Nepal,3.528899556
30-12-2017,USA,5.497306022
08-05-2018,China,7.558032213
05-06-2019,Germany,7.175344241
11-01-2018,Canada,5.77848988
21-11-2020,Argentina,2.315352345
26-05-2015,Canada,5.725251956
12-03-2022,Germany,4.571571991
07-09-2021,India,5.497302467
16-12-2020,Canada,1.989177332
09-07-2023,USA,3.817768087
05-09-2016,Poland,7.807508172
23-11-2019,Canada,6.818219421
11-08-2018,Canada,6.531352332
24-08-2020,Austria,4.932292483
03-05-2015,Brazil,2.467927568
11-01-2017,Singapore,8.120630029
11-02-2018,Singapore,3.201190374
06-06-2021,India,1.696548631
21-10-2020,Poland,6.769242866
29-05-2018,UK,2.443014052
29-04-2022,Brazil,4.279921808
14-08-2020,Argentina,7.540847126
25-02-2016,Singapore,2.819083208
01-10-2018,USA,7.683600361
17-06-2021,China,6.826977341
26-02-2021,Canada,5.746059758
31-07-2016,Poland,7.693777936
03-05-2022,Singapore,5.024224963
29-04-2015,Germany,4.568589631
01-11-2023,Poland,2.974100134
18-05-2022,Argentina,6.554311364
12-08-2021,Brazil,6.171435331
13-04-2016,Brazil,2.792593432
20-02-2016,Poland,5.24492698
08-02-2019,USA,7.090844377
15-06-2016,USA,2.913966359
20-07-2018,China,8.345928931
04-07-2022,Austria,7.957812628
26-07-2017,Poland,2.074069162
04-08-2017,Germany,7.486299385
20-10-2021,Germany,3.745138956
25-06-2022,Canada,1.964859049
27-07-2022,India,8.178659368
06-03-2017,Argentina,5.493612865
14-10-2017,UK,1.659884061
07-09-2016,India,6.000381686
17-10-2023,India,6.954543594
07-02-2021,Argentina,8.09279278
12-04-2016,Argentina,3.937732835
25-03-2016,USA,2.147325412
27-05-2022,Austria,4.845781177
24-01-2020,Poland,7.574998685
04-05-2015,Singapore,2.849958929
26-11-2020,Germany,7.262744191
08-07-2023,USA,5.535844228
12-09-2017,Canada,2.078534718
24-05-2022,Poland,5.65439475
28-07-2023,UK,5.760880439
08-08-2017,UK,2.516288353
25-07-2017,USA,5.933034808
16-12-2016,Argentina,2.562511703
19-12-2022,Austria,2.601831852
14-05-2017,Poland,7.967912591
28-01-2020,Canada,4.370780589
28-01-2020,Poland,2.477445344
24-12-2015,UK,5.740861195
17-01-2020,Argentina,6.214063955
06-09-2020,UK,2.288967093
18-04-2015,Nepal,2.231538727
01-07-2019,India,1.792957834
20-11-2020,Germany,6.551694812
14-05-2020,Canada,2.451907412
04-03-2020,Brazil,6.132023716
10-02-2019,Singapore,6.819663927
31-03-2018,Austria,2.885659318
17-11-2022,Germany,6.727411643
29-03-2022,Austria,1.759161175
30-04-2020,Germany,2.847112015
19-02-2017,Nepal,3.861192289
29-04-2018,Singapore,1.593863477
26-01-2017,India,4.687402759
02-03-2021,Poland,7.178814539
22-05-2018,Singapore,2.225406975
09-10-2015,China,2.732960155
18-03-2017,UK,3.49115304
29-09-2015,Singapore,6.28129202
12-09-2022,Poland,5.17371466
10-07-2015,Brazil,7.518906899
17-10-2019,Germany,6.154464389
21-06-2021,India,2.550896549
06-02-2019,China,4.129038557
28-12-2023,USA,7.379939674
18-08-2018,Germany,2.85557726
07-09-2021,Brazil,8.46196962
28-02-2021,Brazil,6.551019435
18-05-2015,UK,7.173252279
28-01-2015,Argentina,6.086094722
23-03-2019,Austria,6.509713327
31-05-2022,Germany,5.67341924
15-07-2018,India,6.954532265
30-12-2022,Germany,4.97590643
01-05-2016,USA,6.934540903
17-01-2021,Austria,8.28219855
05-11-2016,UK,2.493153117
12-03-2017,Austria,4.467034851
24-05-2022,Brazil,5.347864809
21-01-2015,Singapore,4.066834261
14-01-2015,China,6.83800492
22-01-2019,India,2.984088271
14-09-2019,USA,3.31550086
18-09-2022,UK,7.71671609
18-06-2021,India,1.679518834
17-03-2023,Canada,8.011296603
10-02-2016,Nepal,2.361789968
20-08-2016,Germany,2.633677038
12-03-2015,Austria,5.402698818
03-06-2022,China,1.92216275
05-03-2023,Germany,5.83597343
22-01-2015,Canada,6.531886891
16-06-2015,UK,4.518553235
16-11-2016,Germany,1.656662746
16-05-2021,Austria,2.409913241
15-12-2017,China,5.2173304
08-01-2017,UK,3.896732265
23-07-2015,China,8.170401223
11-01-2023,India,7.294373476
17-02-2017,Poland,5.922143135
16-05-2022,USA,3.052858352
10-03-2022,Argentina,7.565180242
13-02-2019,USA,3.247882079
05-05-2015,UK,1.618020976
05-10-2021,Brazil,7.855863559
20-10-2016,Nepal,8.196123484
14-08-2022,Germany,7.899445887
06-07-2015,Poland,4.660315332
16-04-2022,Nepal,7.751297731
02-03-2022,China,5.860344868
25-08-2022,Brazil,4.599685879
17-10-2018,Poland,6.948662288
15-02-2019,Brazil,4.103788592
11-05-2016,Nepal,7.404537165
11-04-2017,Austria,3.258968542
18-05-2023,UK,2.458014137
21-06-2016,China,4.732221134
30-01-2019,USA,2.273921619
05-09-2023,Singapore,1.915789346
30-11-2016,UK,7.080813374
02-03-2016,Singapore,2.358457724
16-01-2018,Austria,1.686517892
22-12-2019,Argentina,7.047709449
03-07-2022,Singapore,3.108956536
29-08-2015,Canada,4.290468379
16-03-2023,UK,4.922889442
25-07-2022,Nepal,5.113959397
08-12-2022,Singapore,1.591903103
30-08-2019,UK,7.18635317
21-04-2016,Poland,4.063707211
21-05-2022,UK,2.536924997
18-09-2020,USA,7.57902816
09-12-2018,UK,8.319408174
03-05-2016,Argentina,1.925617086
25-03-2021,UK,2.868400265
19-05-2021,USA,4.360107833
26-11-2023,UK,3.225521023
08-08-2016,Canada,6.488348757
15-12-2015,Brazil,2.057953043
26-06-2020,USA,7.190980077
03-05-2022,China,4.027847929
29-08-2021,Singapore,8.177212618
02-02-2023,Canada,3.601655985
31-01-2023,Nepal,2.724864385
06-12-2019,Argentina,2.875875117
05-08-2022,USA,5.455918491
20-08-2017,India,3.942534966
10-03-2023,Singapore,6.234562915
26-04-2017,Canada,4.481358744
06-08-2023,Nepal,5.673122009
15-03-2020,Canada,1.707788322
26-01-2018,UK,5.428805031
17-01-2015,Brazil,2.892753579
20-01-2017,Poland,7.125573979
29-11-2017,Austria,5.748738839
16-09-2019,India,7.25809813
04-04-2018,Canada,7.953784762
15-05-2022,Nepal,7.727455532
01-03-2019,Nepal,7.262351521
22-12-2020,UK,3.972636156
08-08-2018,UK,5.172311408
28-12-2016,India,6.39634078
21-09-2022,Canada,1.632864201
30-12-2018,USA,8.358759715
06-05-2023,Nepal,4.403628155
21-04-2019,UK,3.674209004
05-05-2022,Brazil,5.887863518
18-11-2019,USA,6.78567234
06-11-2019,UK,1.854042881
18-11-2019,Germany,4.899575767
22-11-2016,Canada,2.370263937
14-08-2017,China,1.761455157
30-11-2017,Argentina,6.085722356
13-07-2023,Germany,3.151663801
01-07-2021,Singapore,1.975612929
02-12-2021,Argentina,5.440445492
14-07-2015,Argentina,7.505442217
06-02-2023,Poland,6.375066429
24-10-2017,Germany,1.521188231
25-05-2020,Austria,6.173967801
04-04-2018,Argentina,1.960451768
13-06-2019,India,1.796078479
05-02-2019,Germany,5.761944514
17-12-2022,USA,7.15482358
23-03-2018,China,6.026088438
26-05-2019,Germany,7.251981642
10-06-2016,Nepal,6.983281041
29-07-2022,Singapore,8.427885245
25-08-2022,Poland,3.065765072
05-01-2023,UK,2.890646474
16-03-2022,Germany,4.57312142
06-10-2019,UK,7.195657126
12-12-2019,Nepal,5.720908865
18-08-2021,Argentina,3.548312125
25-01-2022,Nepal,7.856530269
09-09-2020,UK,2.539079044
06-12-2016,Canada,3.506585216
20-03-2017,USA,4.895149755
24-12-2021,Germany,3.363218872
04-06-2018,Austria,7.316415207
11-12-2019,Brazil,4.55825592
07-03-2023,Austria,6.658775745
07-03-2021,Singapore,6.188120515
30-06-2020,Germany,3.523741171
15-05-2018,Germany,7.883787429
25-03-2018,Germany,4.62247586
06-11-2017,USA,1.968969174
01-03-2023,China,2.655999103
22-03-2022,Nepal,7.436850719
07-08-2019,Poland,2.476966099
01-04-2018,Austria,4.770879323
03-08-2018,Singapore,4.72519256
17-11-2019,Singapore,7.40975617
10-12-2016,UK,2.123159728
28-05-2022,USA,7.387192079
20-11-2016,Poland,6.157505874
30-01-2017,USA,5.91577242
20-03-2021,Poland,5.894390477
30-03-2017,UK,7.44733556
23-12-2022,Singapore,8.105999096
15-01-2021,UK,3.146475141
12-09-2017,Poland,6.412718976
19-09-2020,Germany,5.500937258
14-04-2023,Germany,5.031197356
03-08-2020,Germany,4.64006185
19-09-2022,India,7.782127841
29-09-2022,UK,8.332079113
21-08-2018,USA,6.616697124
09-05-2022,Singapore,5.025546658
21-11-2020,Germany,8.252075345
17-11-2023,Poland,5.057522492
12-10-2021,UK,8.293557449
05-07-2020,Nepal,7.759145117
07-04-2022,China,5.245727636
27-07-2017,India,6.804828687
09-12-2020,Canada,8.127621905
31-10-2018,Brazil,5.153624047
08-01-2019,Argentina,7.989716043
12-08-2023,Germany,8.379992009
07-12-2016,Singapore,4.116594978
28-08-2019,USA,5.273698279
19-08-2023,USA,7.183091992
16-07-2016,China,5.280664856
23-10-2023,Nepal,4.820153454
28-07-2022,Canada,6.166088213
30-11-2020,India,7.394831347
03-05-2020,Nepal,5.444003668
17-12-2015,China,5.669762722
10-06-2023,UK,6.852266852
07-05-2023,Poland,2.088227641
02-04-2023,India,5.076287987
10-12-2015,Canada,6.22038324
05-05-2020,Germany,3.392912817
13-05-2022,India,5.699311977
17-12-2023,Nepal,5.417822371
20-11-2020,Singapore,2.55305911
24-02-2022,Argentina,6.76509591
28-02-2023,Germany,8.102891132
02-01-2018,Poland,8.011505
20-06-2022,Canada,6.152083989
02-08-2023,USA,3.369941259
22-05-2019,Germany,3.982488719
22-09-2015,Argentina,2.3253979
28-07-2015,UK,7.030816183
12-01-2023,Nepal,2.287450973
28-09-2023,Nepal,1.80814835
17-02-2023,Singapore,5.996287679
17-05-2015,India,4.912547506
08-12-2015,Poland,7.756339674
